adrs,codes
2225 NORTHWEST 21ST STREET,120010011003009
3055 NE 28TH DR,NA
1916 NE WALDO RD,120010004002013
515 SOUTHEAST 5TH AVENUE,120010005001101
3330 NW 31 AVE,120010011004007
2832 NE 50TH DRIVE LOT 272,120010019022028
1406 NW 8TH ST,120010003012014
932 NW 45TH TERRACE,120010017022017
2 NW 34TH ST,120010016031032
SE 46TH TERRACE   HAWTHORNE RD,NA
710 SE 7TH AVE,120010007001032
2649 2705 NW 45 PL,120010012021015
NE 9TH ST,NA
320 PINE TREE LANE,NA
318 NORTHWEST 14TH AVENUE,120010003012019
1006 NORTHEAST 9 AVENUE,120010005002029
1903 NW 36TH DR GAINESVILLE 32605 UNITED STATES,120010011002017
1700 SW 16TH CT   A1,120010008091004
SE DEPOT AVE,NA
3843 SW 28TH TERR,120010015171000
3511 3521 NW 42ND TERRACE,120010011001009
4201 NW 59TH AVE,120010018034007
320 NE 7TH ST,120010005005028
901 999 7TH TERRACE,120010005003031
2920 NORTHWEST 43RD STREET,120010017011018
811 903 NORTHWEST 4TH STREET,120010003012051
2909 NE 13 DR,120010004004021
1911 2099 NW 16TH TER,120010011003029
3700 NE 12TH ST,120010004004007
709 NORTHWEST 19TH AVENUE,120010003011027
3100 SW 35TH BLVD,120010015151011
753 SW 2ND TERRACE,120010002002024
449 NW 48TH BLVD,120010016041015
700 NW 12TH ST,120010002003003
NW 8TH ST AND 21ST AVE,120010003011023
2445 NORTHWEST 143RD STREET,NA
1810 NW 23RD BLVD,120010012032006
415 NW 19TH STREET,120010010003003
1635 NW 6TH AVENUE,120010010004019
NE 7TH TERRACE AND NE 10TH PLACE,120010005003018
3642 NORTHWEST 46TH PLACE,120010012011004
1500 NW 35TH TERRACE,120010017021007
2632 NW 4TH PL,120010010002001
11 W UNIVERSITY AVE,120010005001060
NE 5TH AVENUE AND WALDO ROAD,NA
111 211 NORTHWEST 23RD DRIVE,120010010002024
4117 NW 34TH PL,120010011001011
4005 SW 26TH DRIVE,120010015162004
NW 9TH ST GAINESVILLE FL,NA
537 NW 35TH TERRACE,120010016031005
4136 NORTHWEST 59TH AVENUE,120010018034007
716 SE 11TH ST,120010007002002
825 SOUTHWEST 11TH STREET,120010002006017
1101 NW 39TH AVE,120010003023000
527 NW 35TH TERRACE,120010016031005
438 NORTHWEST 48TH BOULEVARD,120010016041019
298 SE 1ST AVE,120010005001046
3155 OLD ARCHER RD,120010015151005
401 NORTHWEST 2ND STREET,120010005001012
3880 SW 20TH AVE,120010015201007
UNIVERSITY AVE AND MAINSTREET,NA
3461 SW 2ND AVENUE,120010016043012
208 NW 36TH TER,120010016031009
3917 SW 5TH PLACE,120010016042024
531 NE BOULEVARD,120010005005016
2124 NW 7TH PLACE,120010010004008
27 NW 48TH BLVD,120010016041015
803 NW 36TH AVE,120010003023003
2207 NW 2ND AVE,120010010004034
1319 NORTHWEST 7TH AVENUE,120010010004015
1330 NW 17TH ST,120010010001033
1324 NW 11TH RD,120010010001024
2139 NW 30 PL,120010011003003
3304 NW 24TH AVE,120010011004008
3848 NW 32 PL,120010011001011
1351 N E 31ST AVE,120010004004021
217 399 SE 7TH ST,NA
17 NW 36TH ST,120010016031027
"3265 SW 34TH ST
GAINESVILLE FL 32608
UNITED STATES",120010015151011
710 NW 3RD ST,120010002001001
2300 NW 6TH STREET,120010003023046
100 SOUTHWEST 62ND BOULEVARD,120010016044001
599 NORTHEAST 7TH STREET,120010005004007
1117 NE 10TH AVE,120010005002031
INTERSECTION OF NW 82ND BLVD   NW 52ND ST,NA
1401 NW 25TH TERRACE,120010010005002
2222 W UNIVERSITY AVENUE,120010010004033
3505 NW 17TH ST,120010012031038
2320 SOUTHWEST 34 PLACE,120010015153000
305 NE 1ST ST,120010005001016
4489 SW 21ST LANE,120010015211010
1050 NE 7TH STREET,120010005003018
SOUTHWEST 9TH STREET,NA
1900 NW 36TH DR,120010011002016
3505 SW ARCHER RD,120010022201000
1370 NW 25TH TER,120010010005003
205 SE 16 AVE,120010008082000
800 922 SE 20 ST,120010007003015
212 NW 28 TERRACE,120010010002013
600 682 NW 8TH AVE,120010003012063
1045 NE 12TH AVE,120010005002019
720 NE 4 ST,120010005005006
112 NW 3RD AVE,120010005001013
1628 SW 42ND ST,120010015201005
SW 39TH BLVD,NA
2248 NORTHWEST 2ND AVENUE,120010010004032
1001 1099 NW 18TH TER,120010010001018
NW 57TH ST   SR 26 W,NA
1000 NORTHEAST 16TH AVENUE,120010004003009
300 398 NW 6TH ST,120010002001026
3488 NW 26TH ST,120010017011014
824 NORTHWEST 18TH AVENUE,120010003011027
8620 NW 13TH ST UNIT 81,120010018032002
200 636 NORTHWEST 22ND STREET,120010010004032
524 SOUTHEAST 4TH AVENUE,120010005001068
1126 NORTHWEST 16TH AVENUE,120010003011025
721 NE 3RD ST,120010005005006
1120 SW 9TH RD,120010002006019
2100 2110 NW 3RD PL,120010010004045
1201 1299 NORTHEAST 2ND STREET,120010005003011
1601 1607 NORTHWEST 29 ROAD,120010012032000
1526 NW 7TH AVE,120010010004011
3035 NE 28TH AVE,120010007004026
702 NE 25TH ST,120010006003017
1320 NW 30TH ST,120010010005008
3515 NW 21ST ST,120010012031043
620 NW 36TH ST,120010016031007
4321 NW 12TH PL,120010017022022
2518 SW 14TH DR,120010008091023
503 NORTHEAST 9TH STREET,120010005004015
3865 NORTHWEST 38 PLACE,120010011001007
2115 NORTHWEST 3RD PLACE,120010010004044
1905 SW 13TH ST,120010008082005
415 NE 5TH AVE,120010005005024
401 EAST UNIVERSITY AVENUE,120010005001030
1003 NW 22ND STREET,120010010001011
701 799 NW 4TH ST,120010002001001
4521 NORTHWEST 20TH PLACE,120010017022001
2227 NW 7TH LANE,120010010004009
709 NW 22ND ST,120010010004026
1115 NE 3RD AVE,120010005004030
1231 SW 3RD AVE,120010002005003
127 SOUTHEAST DEPOT AVENUE,120010005001111
435 SE 8TH ST,120010005001073
4389 SW 20TH LN,120010015211009
1104 NE 3RD STREET,120010005003011
4221 NW 19TH STREET,120010012031012
2303 SW 39TH WAY,120010015211000
3222 NW 44TH PLACE,120010012024009
5989 NW 29TH TERRACE,120010018031004
610 NORTHEAST 9TH STREET,120010005004009
1526 1536 NW 7TH AVE,120010010004011
220 SE 8TH ST,120010005001075
2039 NW 3RD AVE GAINESVILLE FL,120010010004042
3832 W UNIVERSITY AVENUE,120010016042003
SW 6TH STREET AND SW 16TH AVE,120010008061003
701 725 NORTHEAST 13TH AVENUE,120010005003010
250 NORTHWEST 13TH STREET,120010003012020
3733 NORTHWEST 49TH LANE,120010012011004
318 NW 24TH ST,120010010002001
2 46 SE 7TH ST,NA
2117 2399 NW 55TH BLVD,120010017011014
700 NE 13TH AVE,120010005003003
327 NW 8TH ST,120010002001025
405 NW 7TH STREET,120010002001006
1301 1411 NW 7TH RD,120010010004002
810 NW 37TH TER,120010017021007
800 810 NW 4TH ST,120010003012060
INTERSECTION OF 7TH AVENUE AND MAIN STREET,NA
1905 NW 5TH AVENUE,120010010004037
924 998 NE 31ST AVE,120010004004008
S OF 4600 NE 52 DR   DEAD END NW 52 DR   GATE 16 AIRPORT,NA
1100 NW 33RD AVE,120010003023008
200 SW 6 STREET GAINESVILLE FL,120010002002005
417 NW 39 RD,120010016031008
511 SE 13TH STREET,120010007001024
4302 NW 27TH DRIVE,120010012021018
SW 20TH AVE AND SW 38TH TERRACE,120010015211000
3926 NW 34 DRIVE,120010012011023
3515 SW 39 BLVD,120010015191006
452 NW 37 PL,120010003021006
"3696 3758 SW 27TH ST
GAINESVILLE FL 32608
UNITED STATES",120010015171007
420 NORTHEAST 5TH STREET,120010005005024
2132 NW 4TH PLACE,120010010004035
3917 N W 31ST PLACE,120010011001013
4865 NW 76TH RD,120010018131010
"3000 SW 35TH PL
GAINESVILLE FL 32608
UNITED STATES",120010015153000
916 NE 20 AVE,120010004003013
110 NE 10TH AVE,120010003012025
401 E UNIVERSITY AVE,120010005001030
1218 NW 44TH AVE,120010003022003
8825 NW 13TH ST,120010018023097
204 NW 15TH AVENUE,120010003012003
4323 NW 27TH TER,120010012021018
2231 NW 21 AVE,120010011003014
2250 W UNIVERSITY AVE,120010010004032
4214 NW 16TH ST,120010012031012
4810 NW 8TH AVE,120010017022017
2231 NW 21 AVE,120010011003014
807 NW 31ST AVE GAINESVILLE,120010003023041
655 REITZ UNION DRIVE,NA
700 NE 13TH AVE,120010005003003
3634 3638 NE STATE RD 24,NA
2128 NE 3RD PLACE,120010006003019
1416 NW 21 AVE,120010011003028
111 NORTHWEST 6TH STREET,120010005001055
203 NE 1ST ST,120010005001017
604 NORTHWEST 36TH STREET,120010016031007
GAINESVILLE,NA
4715 NW 28TH STREET,120010012021000
SW 13TH STREET,NA
1931 NW 6TH ST,120010003011016
200 E UNIVERSITY AVE,120010005001023
2742 NW 62ND AVE,120010018033010
1581 1599 NORTHEAST STATE ROAD 24,NA
SOUTHWEST 23RD STREET,NA
600 618 NE 11TH AVE,120010005003008
"3627 3663 HULL RD
GAINESVILLE FL 32607
UNITED STATES",NA
501 529 NE 11TH AVE,120010005003015
201 SE DEPOT AVE,120010005001111
710 NW 16TH AVE,120010003011036
2840 NW 62ND AVE,120010018033003
1 297 NW 4TH ST,120010002001021
2840 NW 41 PL,120010012021019
600 614 NORTHEAST 7TH STREET,120010005005014
2202 NORTHWEST 2ND AVENUE,120010010004032
462 NW 36TH AVE,120010003021006
630 636 NE 7TH ST,120010005005014
3310 NW 31ST AVE,120010011004007
WALDO ROAD GREENWAY DEPOT AVENUE RAIL TRAIL,NA
1903 NW 36TH DR,120010011002017
401 499 NORTHEAST 2ND STREET,120010005005022
4007 NW 21 DRIVE,120010012025017
ADDRESS UNAVAILABLE,NA
5426 NW 32ND STREET,120010018031015
5508 NORTHWEST 13TH STREET,120010012023001
1128 SW 1ST AVE,120010002004013
307 NE 4TH AVE,120010005005032
725 NE 1ST ST,120010005001000
3464 3522 NE 39TH AVE,120010019022028
1500 NORTHWEST 18TH STREET,120010010001005
690 SW 62ND BLVD,120010016044006
2918 NE 10TH ST,120010004004010
201 299 W UNIVERSITY AVE,120010005001062
1126 NW 16TH AVE,120010003011025
1227 WEST UNIVERSITY AVENUE GAINESVILLE,120010002005000
2130 NW 28 STREET,120010011004013
26 SW 25TH ST,120010010002021
421 SE 6TH TERRACE,120010005001076
731 NE WALDO RD,120010006002006
508 NW 2 AVE,120010002001023
1936 NW 33 AVE,120010012031046
1001 NORTHEAST 28TH AVENUE,120010004004017
300 NW 34TH TERRACE,120010016031022
255 DR   6 AVE,NA
501 NW 2ND ST GAINESVILLE FL,120010005001011
900 914 NE 14TH AVE,120010005003000
SW 2ND TER,NA
3846 NW 14TH PLACE,120010017021022
2337 SW ARCHER RD,120010015142000
7045 NW 22ND ST,NA
454 534 NE 1ST ST,120010005001009
NORTHWEST 52ND STREET,NA
3002 NORTHWEST 31 TERRACE,120010011004004
600 NW 35TH TERRACE,120010016031006
306 NE 6TH ST,120010005005029
3056 W UNIVERSITY AVE,120010010002009
1894 1906 NW 53RD AVE,120010012023011
1130 1132 NE 22ND ST,120010006001007
4401 W NEWBERRY RD,120010016042006
2600 SW WILLISTON RD,120010015171013
715 NORTHWEST 10TH STREET,120010002003001
NMAIN ST AND 1ST AVE,NA
2100 SOUTHWEST 17TH COURT,120010015201007
721 NORTHEAST 5TH PLACE,120010005004007
2127 SW 39TH WAY,120010015211000
2838 NW 6 STREET,120010003023025
358 SW 42ND ST,120010016042016
3548 3586 WINDMEADOWS BLVD,120010015213000
401 NE 10TH ST,120010005004019
3014 NORTHEAST 21 WAY,120010004001008
2415 SOUTHWEST 75TH STREET,120010017012001
222 EAST UNIVERSITY AVENUE,120010005001023
311 NE 1ST ST,120010005001016
1720 NW 7TH PL,120010010004004
6324 NW 41ST DR,120010018034011
3637 3699 NORTHEAST STATE ROAD 24,NA
11 SW 43RD TER,120010016042005
2132 NW 4TH PL,120010010004035
125 131 NE STATE RD 24,NA
105 SOUTHEAST 1 AVENUE,120010005001057
835 SW 9TH ST,120010008083001
150 NW 6TH ST,120010002004000
1655 1709 NW 10TH AVE,120010010001029
305 NW 28TH TERRACE,120010010002002
401 SE 6TH TERRENCE,120010005001076
SE FIRST AVE,NA
4234 NW 27TH TERRACE,120010012021000
GCC,NA
610 SW 10TH LN,120010008061003
205 SE 7TH ST,120010005001070
4322 NW 20TH TERRACE,120010012031007
404 NW 19TH ST,120010010004037
201 NORTHWEST 3 STREET,120010002001022
2260 2298 NW 11TH AVE,120010010005012
3731 NW 40TH TERRACE,120010011001010
2102 NW 55TH AVE,120010017023018
1929 NW 7TH LANE,120010010004025
3901 NW 21ST TER,120010012025018
1427 NORTHWEST 5TH AVENUE,120010010003001
7316 NW 73RD AVE,120010022201053
NORTHWEST 39TH AVENUE,NA
WALDO RD GREENWAY DEPOT AVENUE RAIL TRAIL,NA
3302 W UNIVERSITY AVE,120010010002001
510 526 NE STATE RD 24,120010005005017
1031 NE 1ST AVE,120010005004032
750 W UNIVERSITY AVE,120010002004000
209 NORTHWEST 10TH AVENUE,120010003012054
421 NW 5TH ST,120010002001006
1936 NORTHWEST 31ST PLACE,120010012031050
2491 BIRNAM WOODS WAY GAINESVILLE,120010012021010
1123 SW 7TH AVE,120010002006009
1600 NE 7TH ST,120010004003005
518 NW 35TH TERR GAINESVILLE,120010016031006
621 NW 10TH ST,120010002003005
DEPOT AVENUE RAILS TO TRAILS BIKE PATH,NA
820 NW 30TH AVE,120010003023041
4205 NORTHWEST 21ST DRIVE,120010012025016
800 NW 19TH AVE,120010003011025
VARSITY HOUSE APARTMENTS,NA
1 99 NW 1ST ST,NA
1614 NW 10TH ST,120010003011033
4129 NW 31ST TERRACE,120010012024004
3478 3520 SW 34TH ST,120010015191002
1218 NW 44 AVE,120010003022003
121 W UNIVERSITY AVE,120010005001061
3304 NW 19TH ST,120010012031046
703 NW 22ND AVE,120010003011013
SW 24TH AVE   CLARK BUTLER BLVD,NA
2720 N E 10TH TERRACE,120010004004017
12TH ST AND 40TH AVE,120010003022015
A N N E,NA
2 98 NE BLVD,NA
5526 NORTHWEST 30TH AVENUE,120010018031006
2014 NORTHWEST 36 STREET,120010011002020
900 998 NE 3RD AVE,120010005004020
2 NW 15TH ST,120010010003025
1913 SW 14 TERRACE,120010008091004
718 SW 10TH ST,120010002006009
214 298 NW 14TH ST,120010010003018
1126 NORTHWEST 16TH AVENUE,120010003011025
1300 NW 16TH AVE,120010011003034
3020 NW 6TH ST GAINESVILLE,120010003023033
437 NORTHWEST 29TH AVENUE,120010003021020
1601 SW 51 TERR,120010017022006
537 NW 34TH DR,120010016031003
700 SW 16TH AVENUE APT 107,120010008061003
900 SOUTHWEST 62ND BOULEVARD,120010016044006
800 898 NE 5TH ST,120010005003044
1326 NW 9TH AVE GAINESVILLE,120010010001031
3643 SW 20TH AVE,120010015212005
6121 NW 1ST PL,120010016041000
555 NW 31ST AVE,120010003021006
730 NE 10TH PL,120010005003024
1511 NE 2ND ST,120010005003005
741 799 NORTHEAST 1ST STREET,120010005001000
305 NW 28TH TERRACE,120010010002002
1920 NW 8TH AVE,120010010001012
417 499 NW 22ND ST,120010010004035
3406 NW 19TH ST,120010012031041
2033 NE 17TH TER,120010004002011
420 NORTHEAST 5TH STREET,120010005005024
1208 WALDO ROAD,120010005002040
2300 NORTHEAST 11TH STREET,120010004004028
704 NW 31 PLACE,120010003023021
4329 NW 27TH TERRACE,120010012021018
2119 NW 29TH AVE,120010011003002
NW 30TH PLACE,NA
328 SW 5TH AVE,120010002002017
1626 NW 11TH RD,120010010001019
325 SW WILLISTON RD,NA
1626 SW 14TH STREET,120010008091004
NW 37TH ST NORTH OF NW 59TH PL,NA
1909 NW 31ST TERRACE,120010011004010
1300 NW 8TH AVE,120010010001029
2890 2898 SW 1ST WAY,120010008081003
500 548 NORTHWEST 6TH STREET,120010002001018
456 NORTHEAST 21ST STREET,120010006003018
1035 SE 4TH ST,120010007002021
NW 8TH AVE   NW 23RD ST,NA
2 108 SW 62ND ST,NA
HOLIDAY INN GAINESVILLE UNIVERSITY CTR,NA
218 NW 35TH TERRACE,120010016031027
1810 NE 17TH WAY,120010004002020
NW 45TH AVE,NA
62ND BLVD,NA
749 NW 34TH ST,120010010002018
4896 4898 NORTHWEST 48 PLACE,120010018113015
2838 NW 6TH STREET,120010003023025
3553 SOUTHWEST 39 BOULEVARD,120010015191006
3301 NW 6TH ST,120010022071007
2033 NORTHEAST 9 TERRACE,120010004003014
1050 SE 23RD AVE,120010003023030
104 S MAIN ST,120010005001059
1107 NE 2ND ST,120010005003011
1250 NW 4TH AVE,120010002003012
4039 4045 SW 17TH AVE,120010015201007
1506 NE 7TH ST,120010005003004
511 NW 15TH ST,120010010004031
4510 NW 14TH PLACE,120010017022013
NW 82ND BLVD,NA
1930 NW 7TH LN,120010010004024
2411 NW 58TH AVE,120010018033022
CORNER NW 4 ST 13 AVE,NA
1238  NW 18TH TERRACE,120010010001006
1435 NW 7TH AVE,120010010004013
4000 NEWBERRY RD,120010016031030
2491 BIRNAM WOODS WAY,120010012021010
2203 NW 21 AVE,120010011003014
1626 SW 14TH ST,120010008091004
902 SOUTHEAST DEPOT AVENUE,120010002006017
2204 NW 2ND AVE,120010010004032
2507 NORTHWEST 24 TERRACE,120010011004016
NORTHWEST 43RD WAY,NA
NW75ST NW4BLVD,NA
615 NE 1ST ST,120010005001007
600 614 NE 7TH ST,120010005005014
620 NW 36TH TER,120010016031011
4400 SW 20TH AVE,120010015201005
1327 NW 7TH AVE,120010010004014
709 NW 22ND ST,120010010004026
3706 SOUTHWEST 6TH PLACE,120010016042025
1102 NW 4TH ST,120010003012027
314 NE 10TH STREET,120010005004020
2600 NW 45TH AVE GAINESVILLE,120010017022017
902 N MAIN ST,120010003012056
201 NORTHWEST 12TH AVENUE,120010003012052
3626 3652 CLARK BUTLER BLVD,NA
15 25 SOUTHWEST 40TH TERRACE,NA
NW 6TH ST   NW 8TH AVE,NA
622 NW 3RD AVE,120010002001026
1041 S MAIN ST,120010007002012
1938 1940 NW 2ND AVE,120010010004039
2203 NW 21 AVE,120010011003014
2305 NW 13TH ST,120010010005002
NW 29TH ST   NW 34TH ST,NA
3900 3972 NW 43RD ST,120010018113032
1219 W UNIVERSITY AVENUE GAINESVILLE FLORIDA,120010002005000
324 598 NORTHWEST 23RD AVENUE,120010003021018
736 NW 30TH AVE,120010003023041
8620 NW 13 ST  115,120010018032002
1256 NW 3RD AVE,120010002003014
8620 NW 13TH ST   LOT 217,120010018032002
2823 NW  21 TERR,120010011003000
3721 NW 23RD PL,120010011002000
9677 NW US 441,NA
1020 NW 39TH AVE,120010003022021
1011 SE 2ND AVE,120010007001022
3850 WEST NEWBERRY ROAD,120010016031030
801 SW 29 PLACE,120010008083001
5342 NW 34TH TER,120010018034018
300 398 GARDEN STREET,120010005001013
SW 3RD AVE,NA
3424 3498 SOUTHEAST 15TH STREET,120010007002077
2448 ARDEN DRIVE,120010012021010
532 N MAIN STREET,120010005001010
1011 NORTHWEST 10TH AVENUE,120010003012044
3330 NW 45 AVENUE,120010012024008
2203 SE 50TH ST,120010014002020
2469 2515 NORTHWEST 41 STREET,120010011002012
711 NW 16TH AVENUE,120010003012007
576 NE 23 AVE,120010004004018
111 NW 34TH ST,120010010002018
3019 NW 2ND AVE,120010010002012
201 E UNIVERSITY AVE,120010005001046
WALDO RD GREENWAY DEPOT AVENUE RAIL TRAIL,NA
"3700 WINDMEADOWS BLVD
GAINESVILLE FL 32608
UNITED STATES",120010015213000
2015 2021 NW 43RD PL,120010012031016
825 NW 36 DRIVE,120010017021038
1 99 NW 1ST AVE,NA
1220 NW 7TH ST GAINESVILLE,120010003012029
313 NW 33RD AVE,120010003021006
15 NW 28TH TER,120010010002002
212 NW 15TH AVENUE,120010003012003
1329 NORTHWEST 6TH STREET,120010003012027
1126 NW 8TH ST,120010003012039
228 NW 15TH AVENUE,120010003012003
209 NORTHWEST 48TH BOULEVARD,120010016041015
306 310 NW 8TH ST,120010002003025
3415 3423 NORTHWEST 10TH AVENUE,120010017021036
300 NW 34TH TERR GAINESVILLE,120010016031022
817 NW 16TH AVE,120010003012008
523 NW 3RD AVE,120010002001023
4023 SW 28TH TERR,120010015171000
1217 NE 7TH PL,120010005004000
1824 NW 5TH AVENUE,120010010004020
NEAR 11898 000 000,NA
307 SW 16TH AVE,120010008082000
NE 16TH AVENUE,NA
507 NW 19TH ST,120010010004022
1429 NW 7TH AVE,120010010004013
805 NW 98TH ST,120010022043016
1100 NE 3RD AVE,120010005004018
SW 63RD BLVD   SW ARCHER RD,NA
NE 28  COURT,NA
745 781 SOUTHWEST 16TH AVENUE,120010008082003
1237 NORTHWEST 4TH AVENUE,120010002003014
"3924 SW 26TH DR
GAINESVILLE FL 32608
UNITED STATES",120010015162003
2832 NORTHEAST 10TH STREET,120010004004010
527 NE 12TH ST,120010005004002
1301 1325 W UNIVERSITY AVE,120010009022000
810 812 NW 6TH ST,120010003012063
3247 3399 SOUTHWEST 2ND AVENUE,120010009011006
2699 NW 16TH AVE,120010010005003
3035 NW 6TH STREET,120010003021006
101 199 SW 2ND ST,120010005001094
734 NW 8TH PLACE,120010003012049
1505 NW 51ST TER,120010017022006
1325 1399 NW 2ND ST,120010003012021
1540 NE WALDO RD,120010005002000
4 SW 23RD ST,120010010002032
710 NORTHWEST 4TH STREET,120010002001002
100 SW 2ND AVE,120010005001094
2740 2880 NW 31ST AVE,120010012022011
3010 SW 23RD TERRACE,120010010002033
2039 NW 3RD AVE,120010010004042
2254 2260 NORTHWEST 11TH AVENUE,120010010005012
SOUTHWEST 6TH STREET,NA
NW 5TH AVE AND NW 13TH ST,NA
SANTA FE COLLEGE BLOUNT CENTER,NA
304 NW 19TH AVE,120010003011020
1614 NE 9TH ST,120010004003008
NW 23RD AVENUE   12TH STREET,NA
SE 1 AVE,NA
4329 NW 27TH TERRACE,120010012021018
3782 SOUTH MAIN STREET,120010008083001
1305 NE 12TH TERRACE,120010005002012
322 NW 8TH ST,120010002003024
404 406 NW 14TH ST,120010010003001
111 NW 28 TERRACE,120010010002002
1020 NORTHWEST 15 STREET,120010010001026
1852 NORTHWEST 34TH PLACE,120010012031023
4810 NORTHWEST 8TH AVENUE,120010017022017
111 NW 15 TERRACE,120010010003013
625 NW 19TH STREET,120010010004022
220 NW 15 TERRACE,120010010003012
1 99 NW 1ST AVE,NA
809 NW 40TH AVE,120010003022020
1905 NW 5TH AVENUE,120010010004037
3880 SW 20TH AVE,120010015201007
7054 NW 52ND TERRACE,120010018131020
100 NW 32ND ST,120010010002001
2201 NW 19 LN,120010011003015
1705 NORTHWEST 23RD STREET,120010011003016
2220 NORTHWEST 3RD PLACE,120010010004032
1005 NE 12TH AVE,120010005002020
922 NW 11TH AVE,120010003012039
8243 NW 54TH TER,120010018131004
2105 NW 3 PL,120010010004044
1415 NE 7TH STREET,120010005003003
PARK AVENUE WOMEN S CENTER,NA
2100 NW 5TH AVE,120010010004026
413 NW 35TH TERR,120010016031026
600 NORTHEAST 11TH STREET,120010005004013
1506 NW 7TH AVE,120010010004011
1208 SW 1 AVE,120010002005000
1040 1098 NE 5 TERRACE,120010005003015
2001 NW 27TH TER,120010011004018
107 SE 14TH PL,120010007002058
2701 SW 23RD TERRACE,120010015142001
10 SOUTHWEST 36TH STREET,120010016043004
818 W UNIVERSITY AVE,120010002004009
1989 1999 SOUTHWEST 38TH TERRACE,120010015201010
301 NW 8TH ST,120010002001025
4020 NORTHWEST 19TH PLACE,120010017021000
COUNTY ROAD 346A,NA
39TH AND 13TH INTERSECTION DEBRIS   AND THE ROAD SW 43RD STREET POTHOLES ,120010007002052
212 SW 3RD AVE,120010002002011
4628 NW 46TH CT,120010018113030
1831 NW 10TH AVE,120010010001017
1938 FL 26,120010010004040
19 WEST UNIVERSITY AVENUE,120010005001060
2337 SW ARCHER RD,120010015142000
"3630 SW 47TH AVE
GAINESVILLE FL 32608
UNITED STATES",120010022191011
410 NW 2ND ST,120010002001010
1622 NORTHWEST 52ND TERRACE,120010017022003
1206 WEST UNIVERSITY AVENUE,120010002004007
1736 NW 1ST AVENUE,120010010003028
105 NORTHWEST 32ND STREET,120010010002012
2006 2120 NW 23RD ST,120010011004025
2006 NW 17 LANE,120010011003023
1217 SOUTHWEST 11TH AVENUE,120010008061010
1105 NORTHWEST 40 DRIVE,120010017021032
46 SW 25TH ST,120010010002021
404 SOUTH MAIN STREET,120010005001089
1322 NORTHEAST 19TH PLACE,120010004002015
2564 NW 13TH ST,120010012032004
2298 NW 13TH ST,120010022043021
NW 17TH ST   NW 1ST AVE,NA
410 NORTHEAST 10TH STREET,120010005004020
218 NW 35TH TERRACE,120010016031027
2828 NE 16TH TERRACE,120010004001014
102 110 SE 25TH TERRACE,NA
214 W UNIVERSITY AVE,120010005001052
2224 NW 6TH PLACE,120010010004032
728 NW 9TH AVE,120010003012057
810 816 NW 16TH AVE,120010003011036
10 NW 18TH TERRACE,120010010003030
3547 NE WALDO RD,120010019022043
1615 NW 7TH AVE,120010010004012
2115 NW 7TH LN,120010010004026
900 BLOCK NW 8TH AVE,120010003012048
4204 NORTHWEST 19TH STREET,120010012031020
"2027 2131 SW 43RD ST
GAINESVILLE FL 32607
UNITED STATES",120010015211000
NORTHEAST 12TH AVENUE,NA
